# Position f_temp[0]
-0.00738396 789.211
-0.00646607 899.892
-0.00594591 943.997
-0.00497785 988.879
-0.00401245 1029.18
-0.00305325 1078.24
-0.00332776 1077.93
-0.00206703 1101.5
-0.0024099 1101.8
-0.00166524 1115.28
-0.000900022 1124.71
-0.000171187 1130.81
-0.00950579 612.784
-0.00865181 728.753
-0.00785659 792.823
-0.00709316 845.245
-0.00724692 839.312
-0.00613163 894.233
-0.00557435 948.42
-0.00515584 993.706
-0.00451671 1028.24
-0.0038907 1054.74
-0.00302445 1077.7
-0.00204689 1101.49
-0.00127552 1124.61
-0.000307496 1128.62
-0.000982752 1126.36
-0.00950765 613.151
-0.00781126 776.157
-0.00680832 852.547
-0.00673342 836.979
-0.00590862 954.037
-0.00403527 1027.26
-0.0040333 1027.24
-0.00483326 991.072
-0.00307496 1076.47
-0.00221031 1097.48
-0.00142013 1115.77
-0.0006158 1128.62
-0.00951144 613.282
-0.0093021 667.378
-0.00831271 722.537
-0.00731144 852.155
-0.00637608 913.678
-0.00549438 945.574
-0.00553423 954.474
-0.00455549 1026.04
-0.00240404 1099.97
-0.00147794 1113.83
-0.000703989 1126.27
-0.00932252 661.138
-0.00771081 789.082
-0.0065933 895.652
-0.00532722 989.926
-0.00479822 990.594
-0.00426434 1025.67
-0.0032238 1078.14
-0.00231269 1100.04
-0.00149905 1114.74
-0.000824981 1124.99
-0.000201511 1130.84
-0.00908873 666.852
-0.00852369 728.587
-0.00810976 732.212
-0.00716008 839.664
-0.00616339 899.881
-0.00526109 989.24
-0.00431034 1028.42
-0.00348263 1054.7
-0.00107352 1124.98
-0.00154853 1116.2
-0.00186593 1115.5
-0.000652569 1130.4
-0.00949448 612.727
-0.00869813 678.997
-0.00810291 737.153
-0.00795414 791.207
-0.00602866 900.274
-0.0068205 840.039
-0.00513453 989.175
-0.00410597 1028.6
-0.00334264 1053.43
-0.00319213 1077.5
-0.00242019 1101.66
-0.00157054 1116.19
-0.000639403 1132.09
-0.00950864 605.598
-0.00904026 672.336
-0.00851245 734.875
-0.0075369 788.465
-0.0062482 892.291
-0.00554667 954.245
-0.00393718 1051.6
-0.00350649 1052.16
-0.0030115 1084.43
-0.00270309 1084.61
-0.00194237 1115.61
-0.000729961 1126.3
-0.00951535 606.537
-0.00865664 739.892
-0.00794233 790.355
-0.00702657 836.749
-0.00620209 892.248
-0.0053732 954.429
-0.00469519 991.038
-0.00379619 1054.51
-0.00335014 1054.85
-0.0028269 1084.49
-0.00186391 1115.7
-0.00075111 1126.28
-0.00950215 606.075
-0.00856124 731.443
-0.00875259 668.086
-0.00705374 854.073
-0.00785349 790.278
-0.00620014 906.391
-0.00614755 901.762
-0.00544586 942.385
-0.00546689 942.578
-0.00466799 992.262
-0.00382631 1054.56
-0.00237703 1100.05
-0.00291856 1081.88
-0.00134232 1117.96
-0.00196301 1114.54
-0.000595751 1131.08
-0.00853511 724.357
-0.00702095 854.172
-0.00581738 947.608
-0.00470258 992.423
-0.00388269 1053.16
-0.00274634 1078.55
-0.00107362 1125.84
-0.00190862 1115.47
-0.000302545 1131.13
-0.00950131 610.874
-0.00950748 610.89
-0.00852676 724.463
-0.00807249 725.067
-0.00754947 791.862
-0.00715994 860.596
-0.00662998 908.993
-0.00584512 947.767
-0.00492951 996.191
-0.00494812 996.236
-0.00335144 1053.68
-0.0023842 1099.73
-0.00101761 1126.23
-0.00129668 1126.17
-8.82767e-05 1132.13
-0.00950307 604.763
-0.00873068 671.628
-0.00794225 794.352
-0.00725013 842.735
-0.00629648 895.549
-0.00502488 982.903
-0.00584505 944.881
-0.00421195 1018.48
-0.00349757 1052.34
-0.0039923 1052
-0.00299857 1082.58
-0.00215745 1103.3
-0.00120238 1126.4
-0.00907426 670.89
-0.00867255 676.526
-0.00779114 784.776
-0.006889 850.566
-0.00574524 946.856
-0.00423677 1018.38
-0.00430429 1018.37
-0.00477709 986.405
-0.00266762 1082.73
-0.0023381 1103.2
-0.00171608 1117.93
-0.00140376 1117.89
-0.000419361 1130.69
-0.00950604 613.493
-0.00708258 850.471
-0.00794188 784.975
-0.00631988 906.287
-0.00541867 947.419
-0.00461029 1022.38
-0.00385613 1055.35
-0.00287501 1080.73
-0.00195955 1117.72
-0.00102255 1127.67
-0.000396581 1131.91
-0.00950116 613.43
-0.009504 608.405
-0.00831878 718.786
-0.00722926 859.597
-0.00637396 907.351
-0.00544637 946.709
-0.00474959 990.887
-0.00425922 1027.63
-0.00349551 1055.65
-0.00255946 1099.97
-0.00268084 1080.78
-0.00124542 1127.6
-0.0018572 1115.35
-0.000231656 1133.82
-0.00950745 608.274
-0.00873211 663.243
-0.0074286 792.962
-0.00781969 792.417
-0.00680806 859.962
-0.00561514 946.527
-0.00480084 990.883
-0.00393119 1054.34
-0.00350544 1054.84
-0.00299437 1077.3
-0.002195 1097.9
-0.00136726 1115.47
-0.000733451 1126.62
-0.000392375 1133.8
-0.000151343 1133.85
-0.00950676 604.838
-0.00950489 618.839
-0.0086413 737.921
-0.00631383 895.823
-0.00687137 842.551
-0.00587757 946.566
-0.00490185 987.537
-0.00364989 1055.58
-0.00264341 1095.59
-0.00144744 1116.89
-0.00194708 1116.73
-0.000572695 1130.69
-0.000206072 1132.06
-0.00950343 616.69
-0.0081158 740.633
-0.00866226 737.838
-0.00734233 794.735
-0.00629227 894.735
-0.00545344 947.233
-0.00456519 1021.78
-0.00330133 1082.52
-0.00162154 1116.77
-0.000707756 1127.15
-0.00950383 616.57
-0.0086871 677.48
-0.00795053 792.867
-0.00710897 852.649
-0.00710906 850.601
-0.0061762 899.617
-0.00506301 985.295
-0.00556898 943.949
-0.00406655 1022.52
-0.00456641 1022.08
-0.00312859 1079.43
-0.00215041 1098.02
-0.00125421 1127.06
-0.00875393 664.965
-0.00781251 792.98
-0.0066889 858.945
-0.00508192 982.171
-0.0035965 1054.14
-0.00332053 1081.28
-0.00179002 1114.65
-0.00102557 1126.57
-0.000446174 1131.95
-0.00950451 606.675
-0.00862481 718.698
-0.00748292 792.614
-0.00779646 801.951
-0.0064626 900.385
-0.00547872 946.775
-0.00520351 982.096
-0.00450489 1022.03
-0.00368268 1054.01
-0.00251247 1097.7
-0.00270377 1081.71
-0.00103112 1124.97
-0.00183938 1113.26
-0.000285401 1130.56
-0.00950576 618.651
-0.00950911 621.665
-0.00809431 738.948
-0.00874459 682.599
-0.00715576 858.611
-0.00621815 911.726
-0.00535922 947.364
-0.0044407 1021.8
-0.00355482 1049.89
-0.00257312 1097.35
-0.00163324 1116.85
-0.00059512 1132.02
-0.00950339 616.732
-0.00864864 728.695
-0.00772246 783.478
-0.0078767 799.865
-0.00619586 911.783
-0.00561421 943.76
-0.00521025 986.247
-0.00441805 1017.25
-0.00360928 1055.5
-0.00300043 1071.97
-0.00260705 1095.51
-0.00200796 1097.69
-0.000870828 1125.69
-0.00950559 614.922
-0.00860777 730.651
-0.00861534 733.329
-0.00657908 902.162
-0.00652966 899.369
-0.00574572 946.314
-0.00476353 985.494
-0.00377111 1051.35
-0.00281781 1075.87
-0.00201476 1098.1
-0.00182288 1113.09
-0.000104338 1131.95
-0.00084488 1125.06
-0.000697898 1125.07
-0.00950154 606.615
-0.00841078 728.816
-0.0074658 793.005
-0.00738541 799.587
-0.00686001 858.533
-0.00662318 902.121
-0.00570135 941.085
-0.0041177 1022.47
-0.00493255 984.883
-0.00300065 1079.56
-0.0036932 1051.38
-0.00246557 1102.59
-0.00119316 1124.89
-0.00161986 1116.01
-0.000592701 1130.46
-0.0092515 656.29
-0.00865283 723.661
-0.00832806 729.182
-0.00782075 801.974
-0.0078874 798.747
-0.00616803 900.922
-0.00693968 856.991
-0.00514749 984.727
-0.00437922 1022.13
-0.00421437 1023.64
-0.00346768 1052.83
-0.0022527 1102.71
-0.00148799 1116.07
-4.34431e-05 1130.53
-0.00950489 621.497
-0.00853518 736.424
-0.00758422 783.557
-0.00682975 859.249
-0.00516618 986.265
-0.00575051 946.992
-0.00429413 1023.49
-0.00477169 987.025
-0.00378133 1050.79
-0.00246273 1097.51
-0.00138242 1115.62
-0.00181211 1114.87
-0.000456097 1132.49
-0.00950663 614.743
-0.00950606 610.032
-0.00872267 684.517
-0.00781457 802.012
-0.00697531 859.119
-0.00554427 951.817
-0.00458115 1019.35
-0.00360659 1051.12
-0.00273763 1079.67
-0.00123467 1125.58
-0.00199467 1115.83
-0.000267406 1130.77
-0.00949896 618.973
-0.00797222 786.552
-0.00742547 800.193
-0.0063698 901.576
-0.00527869 992.432
-0.00438171 1017.24
-0.00322832 1082.27
-0.00234028 1100.86
-0.00106455 1126.77
-0.0016213 1113.24
-0.000205769 1130.62
-0.00910028 656.171
-0.00808959 734.022
-0.00869335 659.243
-0.00704987 842.659
-0.00583081 940.33
-0.00431062 1023.33
-0.00399521 1050.87
-0.00255016 1095.75
-0.00182918 1116.43
-0.000931444 1128.44
-0.0095052 604.068
-0.00855651 725.946
-0.00784377 798.761
-0.00685458 856.872
-0.00597155 940.152
-0.00513943 987.473
-0.00443873 1027.88
-0.00331852 1079.02
-0.00297014 1079.26
-0.00108071 1125.69
-0.00182733 1116.36
-0.00948154 609.732
-0.00816757 737.104
-0.00725978 848.72
-0.00647648 896.22
-0.00649478 901.235
-0.00550748 947.068
-0.00452441 1019.29
-0.00365071 1054.69
-0.00288071 1079.56
-0.0020108 1100.68
-0.00110173 1125.28
-0.00013982 1132.49
-0.00892828 670.373
-0.00799518 795.185
-0.00625916 896.327
-0.00497702 986.707
-0.0033608 1051.02
-0.00227453 1100.54
-0.00137864 1117.65
-0.0008665 1125.38
-0.000387084 1131.56
-0.0095079 618.847
-0.00876372 684.191
-0.00710497 842.537
-0.00792622 787.187
-0.00704775 847.675
-0.00638754 898.503
-0.00556579 951.621
-0.00448323 1022.94
-0.00376998 1057.38
-0.0028814 1082.32
-0.00292131 1083.75
-0.00150002 1115.91
-0.000190811 1131.53
-0.000231272 1131.17
-0.000926688 1126.51
-0.00950499 618.816
-0.00871065 665.92
-0.00791386 786.546
-0.00709745 856.067
-0.00604305 901.956
-0.0062814 890.257
-0.00500278 992.811
-0.00429908 1028.1
-0.00320169 1079.59
-0.00388495 1057.41
-0.00225423 1097.42
-0.00142941 1115.93
-0.00137688 1118.4
-0.00047826 1132.93
-0.00950868 609.127
-0.00865964 725.981
-0.0073628 799.416
-0.00787175 791.612
-0.00604644 902.01
-0.00540694 943.649
-0.00541499 945.566
-0.00593637 944.936
-0.00472855 994.782
-0.00352104 1057.68
-0.00253712 1097.26
-0.00145708 1116.49
-0.000600229 1132.9
-0.000209587 1131.93
-0.00950481 605.456
-0.0092646 665.802
-0.00864786 725.607
-0.00782199 795.284
-0.0078669 795.462
-0.00688952 854.198
-0.00593711 943.792
-0.00494859 985.123
-0.00398171 1054.45
-0.0027855 1081.4
-0.00255407 1100.27
-0.00136368 1117.63
-0.000372769 1131.61
-0.00950577 609.216
-0.00876041 666.354
-0.00710612 854.17
-0.00724465 848.74
-0.00618145 901.563
-0.00524265 984.484
-0.00441757 1019.91
-0.00362165 1054.66
-0.00208836 1099.58
-0.000939692 1126.45
-0.00948728 609.261
-0.00809958 726.594
-0.00863745 726.2
-0.00715506 847.57
-0.00618104 898.818
-0.00549593 950.058
-0.00466334 1019.5
-0.0043512 1019.68
-0.00349013 1057.61
-0.00266314 1101.18
-0.00139593 1116.74
-0.00195516 1116.63
-0.00196506 1117.21
-0.000477142 1131.54
-0.00950817 608.847
-0.00840693 727.27
-0.0076881 787.294
-0.00637309 898.387
-0.00550549 950.215
-0.00565129 954.328
-0.00463387 1023.73
-0.0037328 1052.54
-0.00281416 1083.81
-0.00110924 1131.53
-0.00196817 1118.26
-0.000363083 1131.93
-0.00950207 608.887
-0.00864866 726.746
-0.00746991 792.141
-0.00684588 844.214
-0.00649394 889.713
-0.00564741 945.415
-0.00469568 994.898
-0.00388608 1052.32
-0.00307306 1082.04
-0.00297147 1082.03
-0.00217457 1104.2
-0.000959489 1127.3
-4.70943e-05 1135.51
-0.00950832 613.956
-0.00876021 675.523
-0.00746005 786.183
-0.00781043 785.785
-0.00680266 849.398
-0.00556326 949.596
-0.00445385 1019.53
-0.00464786 1019.08
-0.00388186 1057.77
-0.00210171 1100.51
-0.00157226 1116.8
-0.00114699 1126.27
-0.000424751 1130.92
-0.0095075 613.832
-0.00850655 726.664
-0.00710405 848.947
-0.00795979 789.464
-0.00635825 900.188
-0.00542273 949.622
-0.00482858 985.564
-0.00458456 1019.51
-0.00385226 1052.54
-0.00374875 1057.84
-0.00290827 1080.5
-0.00221332 1100.36
-0.00203816 1102.88
-0.00294284 1082.12
-0.0012718 1126.23
-0.000404091 1132.57
-0.00950702 608.058
-0.00880172 667.688
