"cellID","T_0","voidfractionPrev","rho","voidfractionNext","ddtVoidfraction","KslNext","UsWeightField_","p","Ksl","Tsource","voidfraction","T","KslPrev","voidfraction_0","U_0:0","U_0:1","U_0:2","U:0","U:1","U:2","expParticleForces:0","expParticleForces:1","expParticleForces:2","UsNext:0","UsNext:1","UsNext:2","impParticleForces:0","impParticleForces:1","impParticleForces:2","UsPrev:0","UsPrev:1","UsPrev:2","Us:0","Us:1","Us:2","Cell Type"
1020,587.51,0.42521,0.175,0.42521,-5.5511e-12,50994,2.2759,1589.2,50994,14893,0.42521,587.51,50994,0.42521,-0.031926,-0.0031679,0.13449,-0.031926,-0.0031679,0.13449,0,0,0,-2.5021e-11,-1.6724e-12,-8.0565e-11,-2.7542e-06,-1.2892e-07,1.4355e-05,-2.5021e-11,-1.6719e-12,-8.0565e-11,-2.5021e-11,-1.6724e-12,-8.0565e-11,12
1021,628.16,0.47746,0.175,0.47746,-2.7756e-12,31354,2.069,1608.2,31354,647.5,0.47746,628.16,31354,0.47746,-0.040681,0.016638,0.2117,-0.040681,0.016638,0.2117,0,0,0,1.1787e-11,-6.0556e-11,9.5335e-12,-2.0312e-06,8.1736e-07,1.3883e-05,1.1787e-11,-6.0556e-11,9.5335e-12,1.1787e-11,-6.0556e-11,9.5335e-12,12
1022,655.35,0.26845,0.175,0.26845,0,2.0259e+05,2.8965,1604,2.0259e+05,7773.3,0.26845,655.35,2.0259e+05,0.26845,-0.0032435,0.0047989,0.039155,-0.0032435,0.0047989,0.039155,0,0,0,3.7535e-11,-4.803e-12,2.3235e-11,-1.0918e-06,1.821e-06,1.6488e-05,3.7535e-11,-4.803e-12,2.3235e-11,3.7535e-11,-4.803e-12,2.3235e-11,12
1023,690.23,0.28587,0.175,0.28587,0,1.6386e+05,2.8276,1615.7,1.6386e+05,-1342.1,0.28587,690.23,1.6386e+05,0.28587,0.0031574,0.0012843,0.05266,0.0031574,0.0012843,0.05266,0,0,0,-1.2053e-11,-4.3827e-13,1.8401e-11,8.0398e-07,6.5002e-07,1.7897e-05,-1.2053e-11,-4.3838e-13,1.8401e-11,-1.2053e-11,-4.3827e-13,1.8401e-11,12
1024,708.89,0.28587,0.175,0.28587,-2.7756e-12,1.6779e+05,2.8276,1598.1,1.6779e+05,5386.2,0.28587,708.89,1.6779e+05,0.28587,-0.0063158,0.0027463,0.050716,-0.0063158,0.0027463,0.050716,0,0,0,3.8584e-11,-4.2596e-11,-1.0802e-11,-1.6868e-06,1.0999e-06,1.769e-05,3.8584e-11,-4.2596e-11,-1.0802e-11,3.8584e-11,-4.2596e-11,-1.0802e-11,12
1025,733.07,0.20749,0.175,0.20749,1.3878e-12,3.9254e+05,3.1379,1627.9,3.9254e+05,-3337.5,0.20749,733.07,3.9254e+05,0.20749,-0.0043161,0.0023652,0.021921,-0.0043161,0.0023652,0.021921,0,0,0,2.1692e-11,-5.1889e-12,2.044e-11,-3.3322e-06,1.9188e-06,1.7874e-05,2.1692e-11,-5.1887e-12,2.044e-11,2.1692e-11,-5.1889e-12,2.044e-11,12
1026,750.68,0.3207,0.175,0.3207,0,1.1671e+05,2.6897,1617.5,1.1671e+05,-3083.1,0.3207,750.68,1.1671e+05,0.3207,0.013612,0.0067651,0.079616,0.013612,0.0067651,0.079616,0,0,0,-4.9352e-11,-1.1852e-11,2.7549e-11,2.3128e-06,1.7958e-06,1.9392e-05,-4.9352e-11,-1.1852e-11,2.7549e-11,-4.9352e-11,-1.1852e-11,2.7549e-11,12
1027,755.23,0.39908,0.175,0.39908,-5.5511e-12,58059,2.3793,1609.6,58059,1180,0.39908,755.23,58059,0.39908,-0.015305,0.00014956,0.15162,-0.015305,0.00014956,0.15162,0,0,0,-1.3652e-11,-1.8622e-11,3.572e-11,-1.7976e-06,-8.9886e-08,1.8254e-05,-1.3652e-11,-1.8622e-11,3.5719e-11,-1.3652e-11,-1.8622e-11,3.572e-11,12
1028,777.54,0.48617,0.175,0.48617,0,34421,2.0345,1627.7,34421,-6112.1,0.48617,777.54,34421,0.48617,-0.019204,-0.0088344,0.18623,-0.019204,-0.0088344,0.18623,0,0,0,-2.8894e-11,-3.0515e-11,4.4829e-11,-1.4566e-06,-2.1704e-07,1.3294e-05,-2.8893e-11,-3.0515e-11,4.4829e-11,-2.8894e-11,-3.0515e-11,4.4829e-11,12
1029,767.38,0.35554,0.175,0.35554,2.7756e-12,85122,2.5517,1617.3,85122,2295.8,0.35554,767.38,85122,0.35554,0.0086714,-0.0012177,0.087241,0.0086714,-0.0012177,0.087241,0,0,0,-5.8357e-11,3.5562e-12,-2.7196e-11,8.2348e-07,-4.3985e-07,1.5445e-05,-5.8357e-11,3.5563e-12,-2.7196e-11,-5.8357e-11,3.5562e-12,-2.7196e-11,12
1030,767.27,0.32941,0.175,0.32941,0,1.0654e+05,2.6552,1619.2,1.0654e+05,2453.2,0.32941,767.27,1.0654e+05,0.32941,-0.0082966,-0.0074282,0.067368,-0.0082966,-0.0074282,0.067368,0,0,0,-5.492e-11,-1.7482e-11,6.6313e-11,-1.6804e-06,-1.4787e-06,1.4914e-05,-5.492e-11,-1.7482e-11,6.6313e-11,-5.492e-11,-1.7482e-11,6.6313e-11,12
1031,775.38,0.50359,0.175,0.50359,5.5511e-12,28471,1.9655,1627.4,28471,-7615.5,0.50359,775.38,28471,0.50359,0.021908,-0.017073,0.20253,0.021908,-0.017073,0.20253,0,0,0,-3.9995e-11,1.9413e-11,-2.3118e-11,6.0767e-07,-8.193e-07,1.2023e-05,-3.9995e-11,1.9413e-11,-2.3118e-11,-3.9995e-11,1.9413e-11,-2.3118e-11,12
1032,756.69,0.31199,0.175,0.31199,0,1.2951e+05,2.7241,1611.8,1.2951e+05,-1845.6,0.31199,756.69,1.2951e+05,0.31199,0.015618,0.00018034,0.062902,0.015618,0.00018034,0.062902,0,0,0,-1.5337e-11,-1.0934e-12,8.5832e-12,3.5593e-06,-2.0746e-07,1.7033e-05,-1.5337e-11,-1.0934e-12,8.5832e-12,-1.5337e-11,-1.0934e-12,8.5832e-12,12
1033,743.36,0.40779,0.175,0.40779,-2.7756e-12,55908,2.3448,1604.3,55908,2095.9,0.40779,743.36,55908,0.40779,-0.021144,-0.004034,0.15046,-0.021144,-0.004034,0.15046,0,0,0,3.0276e-11,-4.0255e-11,6.8099e-11,-2.3416e-06,-4.7126e-07,1.7455e-05,3.0276e-11,-4.0255e-11,6.8099e-11,3.0276e-11,-4.0255e-11,6.8099e-11,12
1034,733.39,0.1,0.175,0.1,1.3878e-12,2.5668e+06,3.8276,1625.5,2.5668e+06,-649.08,0.1,733.39,2.5668e+06,0.1,0.00011475,-0.00034703,0.0030448,0.00011475,-0.00034703,0.0030448,0,0,0,-1.6738e-11,1.6579e-11,1.4845e-11,4.3789e-07,-1.5627e-06,1.6238e-05,-1.6738e-11,1.6579e-11,1.4845e-11,-1.6738e-11,1.6579e-11,1.4845e-11,12
1035,704.25,0.38166,0.175,0.38166,0,55650,2.4483,1600.9,55650,9107.2,0.38166,704.25,55650,0.38166,0.047565,-0.0029537,0.14122,0.047565,-0.0029537,0.14122,0,0,0,-2.7138e-11,-1.6928e-11,-2.8924e-11,2.0492e-06,-7.4137e-07,1.7057e-05,-2.7138e-11,-1.6929e-11,-2.8924e-11,-2.7138e-11,-1.6928e-11,-2.8924e-11,12
1036,683.76,0.30328,0.175,0.30328,0,1.3954e+05,2.7586,1594.9,1.3954e+05,8758.5,0.30328,683.76,1.3954e+05,0.30328,-0.022281,-0.0059028,0.056021,-0.022281,-0.0059028,0.056021,0,0,0,-9.7192e-12,-4.769e-11,2.6027e-11,-5.5272e-06,-8.0372e-07,1.6611e-05,-9.7193e-12,-4.769e-11,2.6027e-11,-9.7192e-12,-4.769e-11,2.6027e-11,12
1037,667.06,0.34683,0.175,0.34683,0,89088,2.5862,1636.5,89088,-86.337,0.34683,667.06,89088,0.34683,-0.041193,0.0031502,0.094027,-0.041193,0.0031502,0.094027,0,0,0,3.2744e-11,-2.4223e-11,9.5106e-12,-6.3213e-06,4.717e-07,1.7878e-05,3.2744e-11,-2.4223e-11,9.5105e-12,3.2744e-11,-2.4223e-11,9.5106e-12,12
1038,638.35,0.4165,0.175,0.4165,0,52896,2.3103,1637.1,52896,-2576.6,0.4165,638.35,52896,0.4165,0.040465,-0.0004952,0.11725,0.040465,-0.0004952,0.11725,0,0,0,5.4588e-11,-3.302e-11,2.9814e-11,3.6234e-06,1.3867e-07,1.3109e-05,5.4588e-11,-3.302e-11,2.9815e-11,5.4588e-11,-3.302e-11,2.9814e-11,12
1039,587.11,0.45134,0.175,0.45134,-5.5511e-12,38911,2.1724,1612,38911,3476.6,0.45134,587.11,38911,0.45134,0.055438,0.00071149,0.15019,0.055438,0.00071149,0.15019,0,0,0,-1.1643e-12,-5.2682e-11,1.7302e-11,4.2398e-06,-4.937e-09,1.2199e-05,-1.1643e-12,-5.2682e-11,1.7302e-11,-1.1643e-12,-5.2682e-11,1.7302e-11,12
1040,595.77,0.45134,0.175,0.45134,0,41492,2.1724,1619,41492,519.2,0.45134,595.77,41492,0.45134,0.017771,-0.033288,0.18535,0.017771,-0.033288,0.18535,0,0,0,-2.0159e-11,-4.9363e-11,-1.8218e-11,1.2408e-06,-1.9386e-06,1.6107e-05,-2.0159e-11,-4.9363e-11,-1.8218e-11,-2.0159e-11,-4.9363e-11,-1.8218e-11,12
1041,630.12,0.25103,0.175,0.25103,2.7756e-12,2.6058e+05,2.9655,1610.3,2.6058e+05,6427.4,0.25103,630.12,2.6058e+05,0.25103,0.0037818,-0.0025129,0.031121,0.0037818,-0.0025129,0.031121,0,0,0,6.2296e-11,-2.1025e-11,1.2178e-11,1.6134e-06,-9.7656e-07,1.6886e-05,6.2296e-11,-2.1025e-11,1.2178e-11,6.2296e-11,-2.1025e-11,1.2178e-11,12
1042,661.31,0.52101,0.175,0.52101,5.5511e-12,20354,1.8966,1607.8,20354,5039.9,0.52101,661.31,20354,0.52101,0.029248,-0.05611,0.24974,0.029248,-0.05611,0.24974,0,0,0,-3.7205e-11,3.14e-11,-3.0383e-11,1.0559e-06,-1.2915e-06,1.0743e-05,-3.7205e-11,3.14e-11,-3.0384e-11,-3.7205e-11,3.14e-11,-3.0383e-11,12
1043,685.35,0.2249,0.175,0.2249,-1.3878e-12,3.7194e+05,3.069,1603.3,3.7194e+05,3893.1,0.2249,685.35,3.7194e+05,0.2249,0.0020517,0.0011411,0.020695,0.0020517,0.0011411,0.020695,0,0,0,-5.1856e-11,-2.6212e-11,1.2033e-11,1.6677e-06,-8.925e-08,1.5973e-05,-5.1856e-11,-2.6212e-11,1.2033e-11,-5.1856e-11,-2.6212e-11,1.2033e-11,12
1044,708.5,0.46875,0.175,0.46875,-5.5511e-12,31257,2.1035,1599.2,31257,444.19,0.46875,708.5,31257,0.46875,0.037591,-0.016358,0.21074,0.037591,-0.016358,0.21074,0,0,0,-5.366e-11,-4.2071e-11,1.1298e-11,1.8742e-06,-1.3543e-07,1.3785e-05,-5.366e-11,-4.2071e-11,1.1298e-11,-5.366e-11,-4.2071e-11,1.1298e-11,12
1045,722.22,0.33812,0.175,0.33812,2.7756e-12,1.0277e+05,2.6207,1589.7,1.0277e+05,4991.8,0.33812,722.22,1.0277e+05,0.33812,0.0042648,0.01034,0.077233,0.0042648,0.01034,0.077233,0,0,0,-2.4607e-11,-4.6352e-11,1.8288e-12,5.283e-07,1.338e-06,1.6565e-05,-2.4607e-11,-4.6352e-11,1.8289e-12,-2.4607e-11,-4.6352e-11,1.8288e-12,12
1046,742.14,0.24232,0.175,0.24232,1.3878e-12,2.6798e+05,3,1594.3,2.6798e+05,4750.2,0.24232,742.14,2.6798e+05,0.24232,-0.0056177,0.0015519,0.031038,-0.0056177,0.0015519,0.031038,0,0,0,6.1958e-11,-2.4726e-11,1.9739e-11,-2.2889e-06,3.4153e-07,1.7392e-05,6.1958e-11,-2.4726e-11,1.9739e-11,6.1958e-11,-2.4726e-11,1.9739e-11,12
1047,755.39,0.2162,0.175,0.2162,2.7756e-12,3.4966e+05,3.1035,1606.9,3.4966e+05,2870.7,0.2162,755.39,3.4966e+05,0.2162,-0.0054496,0.00038073,0.033236,-0.0054496,0.00038073,0.033236,0,0,0,6.2379e-12,-3.166e-11,-8.557e-12,-3.3206e-06,9.1766e-08,2.4189e-05,6.2379e-12,-3.166e-11,-8.557e-12,6.2379e-12,-3.166e-11,-8.557e-12,12
1048,765.62,0.27716,0.175,0.27716,0,1.7998e+05,2.8621,1616.1,1.7998e+05,1625,0.27716,765.62,1.7998e+05,0.27716,-0.0025706,0.0050868,0.05303,-0.0025706,0.0050868,0.05303,0,0,0,-3.5776e-11,-2.2362e-11,2.6786e-11,-1.4612e-06,1.426e-06,1.9796e-05,-3.5776e-11,-2.2362e-11,2.6786e-11,-3.5776e-11,-2.2362e-11,2.6786e-11,12
1049,764.15,0.43392,0.175,0.43392,-5.5511e-12,43450,2.2414,1612.2,43450,3110.4,0.43392,764.15,43450,0.43392,-0.00074384,0.008403,0.18324,-0.00074384,0.008403,0.18324,0,0,0,-1.6479e-11,-3.1985e-11,-3.4024e-12,-3.2493e-07,9.7515e-07,1.6491e-05,-1.6479e-11,-3.1985e-11,-3.4024e-12,-1.6479e-11,-3.1985e-11,-3.4024e-12,12
1050,769.75,0.42521,0.175,0.42521,-2.7756e-12,47706,2.2759,1616.4,47706,-1330.6,0.42521,769.75,47706,0.42521,0.010561,0.019499,0.15089,0.010561,0.019499,0.15089,0,0,0,-5.9733e-12,2.6477e-12,8.1631e-12,1.1371e-06,1.7776e-06,1.4936e-05,-5.9733e-12,2.6477e-12,8.1631e-12,-5.9733e-12,2.6477e-12,8.1631e-12,12
1051,759.88,0.34683,0.175,0.34683,0,89713,2.5862,1606.4,89713,3897,0.34683,759.88,89713,0.34683,0.01912,0.017727,0.096315,0.01912,0.017727,0.096315,0,0,0,4.2645e-12,-5.8435e-12,6.4688e-11,3.0421e-06,3.2557e-06,1.8016e-05,4.2645e-12,-5.8435e-12,6.4688e-11,4.2645e-12,-5.8435e-12,6.4688e-11,12
1052,752.31,0.33812,0.175,0.33812,-2.7756e-12,1.0521e+05,2.6207,1596.8,1.0521e+05,3281.2,0.33812,752.31,1.0521e+05,0.33812,0.0051906,0.0072525,0.069963,0.0051906,0.0072525,0.069963,0,0,0,-2.1481e-11,-2.3587e-12,1.1155e-11,4.7385e-07,1.4376e-06,1.5309e-05,-2.1481e-11,-2.3587e-12,1.1155e-11,-2.1481e-11,-2.3587e-12,1.1155e-11,12
1053,745.11,0.48617,0.175,0.48617,-5.5511e-12,28253,2.0345,1600.1,28253,2183.2,0.48617,745.11,28253,0.48617,-0.014172,0.015982,0.18156,-0.014172,0.015982,0.18156,0,0,0,-5.4136e-11,1.5211e-11,-2.0033e-11,-1.5392e-07,7.51e-07,1.0681e-05,-5.4136e-11,1.5211e-11,-2.0033e-11,-5.4136e-11,1.5211e-11,-2.0033e-11,12
1054,724.69,0.50359,0.175,0.50359,-5.5511e-12,24120,1.9655,1601.4,24120,4640,0.50359,724.69,24120,0.50359,-0.037499,0.087669,0.23083,-0.037499,0.087669,0.23083,0,0,0,-5.3335e-11,4.6774e-11,1.7871e-11,-1.6451e-06,3.3835e-06,1.1909e-05,-5.3335e-11,4.6774e-11,1.7871e-11,-5.3335e-11,4.6774e-11,1.7871e-11,12
1055,708.35,0.39037,0.175,0.39037,0,62369,2.4138,1610.6,62369,1294.9,0.39037,708.35,62369,0.39037,-0.045985,-0.0053014,0.11555,-0.045985,-0.0053014,0.11555,0,0,0,4.1957e-12,1.2162e-11,-1.598e-11,-5.4501e-06,-1.8185e-07,1.5143e-05,4.1956e-12,1.2162e-11,-1.598e-11,4.1957e-12,1.2162e-11,-1.598e-11,12
1056,690.86,0.27716,0.175,0.27716,0,1.8893e+05,2.8621,1634.4,1.8893e+05,-3738.6,0.27716,690.86,1.8893e+05,0.27716,-0.00016699,-0.0065462,0.046592,-0.00016699,-0.0065462,0.046592,0,0,0,-3.6829e-12,-3.2359e-11,5.343e-11,1.9274e-07,-2.1584e-06,1.8301e-05,-3.6828e-12,-3.2359e-11,5.343e-11,-3.6829e-12,-3.2359e-11,5.343e-11,12
1057,657.14,0.20749,0.175,0.20749,1.3878e-12,3.7225e+05,3.1379,1610.8,3.7225e+05,1704.8,0.20749,657.14,3.7225e+05,0.20749,0.0053121,0.0028552,0.024664,0.0053121,0.0028552,0.024664,0,0,0,-2.7914e-12,1.0636e-12,2.0372e-11,3.0465e-06,1.0469e-06,1.9328e-05,-2.7912e-12,1.0636e-12,2.0372e-11,-2.7914e-12,1.0636e-12,2.0372e-11,12
1058,623.72,0.24232,0.175,0.24232,0,2.5474e+05,3,1611.7,2.5474e+05,-1762.5,0.24232,623.72,2.5474e+05,0.24232,-0.0004509,0.0052955,0.036371,-0.0004509,0.0052955,0.036371,0,0,0,-2.6528e-11,-1.8241e-11,2.9454e-11,7.5293e-07,2.2424e-06,1.9267e-05,-2.6528e-11,-1.8241e-11,2.9454e-11,-2.6528e-11,-1.8241e-11,2.9454e-11,12
1059,592.35,0.30328,0.175,0.30328,0,1.4908e+05,2.7586,1612.2,1.4908e+05,4949.6,0.30328,592.35,1.4908e+05,0.30328,-0.0002403,-0.00023359,0.051394,-0.0002403,-0.00023359,0.051394,0,0,0,-2.2994e-11,2.4082e-12,-2.7608e-11,-2.5702e-07,9.7996e-08,1.5883e-05,-2.2994e-11,2.4082e-12,-2.7608e-11,-2.2994e-11,2.4082e-12,-2.7608e-11,12
1060,593.94,0.42521,0.175,0.42521,2.7756e-12,46030,2.2759,1615.9,46030,747.65,0.42521,593.94,46030,0.42521,-0.0084857,0.033505,0.18928,-0.0084857,0.033505,0.18928,0,0,0,-1.5612e-11,1.9536e-11,3.8996e-12,-6.7428e-07,2.563e-06,1.8169e-05,-1.5612e-11,1.9535e-11,3.9001e-12,-1.5612e-11,1.9536e-11,3.8996e-12,12
1061,630.02,0.38166,0.175,0.38166,0,66896,2.4483,1620.4,66896,-5098,0.38166,630.02,66896,0.38166,-0.013564,0.001768,0.12476,-0.013564,0.001768,0.12476,0,0,0,-2.2312e-11,7.8619e-13,2.9572e-11,-1.2572e-06,2.3668e-07,1.7359e-05,-2.2312e-11,7.8627e-13,2.9572e-11,-2.2312e-11,7.8619e-13,2.9572e-11,12
1062,665.73,0.36425,0.175,0.36425,5.5511e-12,94033,2.5172,1626.4,94033,-7247.5,0.36425,665.73,94033,0.36425,0.012185,0.0019933,0.079409,0.012185,0.0019933,0.079409,0,0,0,1.8102e-11,-3.2212e-13,-4.871e-12,1.5508e-06,-6.1996e-08,1.5589e-05,1.8102e-11,-3.2209e-13,-4.8711e-12,1.8102e-11,-3.2212e-13,-4.871e-12,12
1063,680.75,0.46005,0.175,0.46005,2.7756e-12,32176,2.1379,1607.4,32176,5634.3,0.46005,680.75,32176,0.46005,0.049142,-0.019729,0.22708,0.049142,-0.019729,0.22708,0,0,0,-2.5578e-11,5.8498e-12,3.3317e-11,2.5933e-06,-6.6389e-07,1.5322e-05,-2.5577e-11,5.8501e-12,3.3316e-11,-2.5578e-11,5.8498e-12,3.3317e-11,12
1064,712.09,0.30328,0.175,0.30328,-2.7756e-12,1.7143e+05,2.7586,1608,1.7143e+05,2366.1,0.30328,712.09,1.7143e+05,0.30328,3.6561e-05,0.00029697,0.046,3.6561e-05,0.00029697,0.046,0,0,0,-1.9598e-11,-6.1817e-11,-2.0037e-12,9.1223e-07,-7.0537e-07,1.6308e-05,-1.9598e-11,-6.1817e-11,-2.0038e-12,-1.9598e-11,-6.1817e-11,-2.0037e-12,12
1065,729.05,0.4165,0.175,0.4165,5.5511e-12,51113,2.3103,1607.4,51113,999.02,0.4165,729.05,51113,0.4165,-0.0024256,-0.038931,0.1205,-0.0024256,-0.038931,0.1205,0,0,0,-1.2269e-11,-1.6671e-12,-1.8458e-11,-5.9661e-08,-2.7882e-06,1.3128e-05,-1.2269e-11,-1.667e-12,-1.8457e-11,-1.2269e-11,-1.6671e-12,-1.8458e-11,12
1066,744.48,0.54713,0.175,0.54713,5.5511e-12,20267,1.7931,1609.4,20267,354.17,0.54713,744.48,20267,0.54713,0.0011954,-0.0587,0.21609,0.0011954,-0.0587,0.21609,0,0,0,2.1838e-11,-4.4704e-11,-4.2886e-11,-1.5382e-07,-1.0994e-06,9.3431e-06,2.1838e-11,-4.4704e-11,-4.2886e-11,2.1838e-11,-4.4704e-11,-4.2886e-11,12
1067,750.05,0.47746,0.175,0.47746,-2.7756e-12,28610,2.069,1607.1,28610,4297,0.47746,750.05,28610,0.47746,-0.0021698,-0.005128,0.30357,-0.0021698,-0.005128,0.30357,0,0,0,1.3583e-11,-4.6786e-11,2.142e-11,1.7512e-08,2.9311e-07,1.8006e-05,1.3583e-11,-4.6786e-11,2.142e-11,1.3583e-11,-4.6786e-11,2.142e-11,12
1068,762.21,0.38166,0.175,0.38166,-5.5511e-12,68962,2.4483,1610.2,68962,2503.9,0.38166,762.21,68962,0.38166,-0.0040003,-0.0088118,0.12841,-0.0040003,-0.0088118,0.12841,0,0,0,-3.0473e-12,-4.4817e-11,8.0448e-11,-4.0737e-07,-1.1414e-06,1.8371e-05,-3.0473e-12,-4.4817e-11,8.0448e-11,-3.0473e-12,-4.4817e-11,8.0448e-11,12
1069,766.48,0.37296,0.175,0.37296,2.7756e-12,78891,2.4828,1610.3,78891,2826.1,0.37296,766.48,78891,0.37296,0.0097982,-0.0033234,0.094513,0.0097982,-0.0033234,0.094513,0,0,0,3.7833e-11,4.4998e-12,1.4045e-11,1.024e-06,-5.8615e-08,1.5517e-05,3.7833e-11,4.4997e-12,1.4045e-11,3.7833e-11,4.4998e-12,1.4045e-11,12
1070,764.37,0.20749,0.175,0.20749,-1.3878e-12,4.4629e+05,3.1379,1601.3,4.4629e+05,4620.7,0.20749,764.37,4.4629e+05,0.20749,0.0025955,-0.00032275,0.017903,0.0025955,-0.00032275,0.017903,0,0,0,1.5275e-11,2.2086e-11,-1.265e-11,1.7802e-06,-3.3533e-07,1.6642e-05,1.5275e-11,2.2086e-11,-1.265e-11,1.5275e-11,2.2086e-11,-1.265e-11,12
1071,758.9,0.26845,0.175,0.26845,-2.7756e-12,1.985e+05,2.8965,1597.1,1.985e+05,6365.8,0.26845,758.9,1.985e+05,0.26845,0.0017794,-0.0055832,0.042014,0.0017794,-0.0055832,0.042014,0,0,0,1.0316e-11,-4.8104e-12,-2.9571e-11,9.5666e-07,-1.7387e-06,1.7344e-05,1.0316e-11,-4.8104e-12,-2.9571e-11,1.0316e-11,-4.8104e-12,-2.9571e-11,12
1072,751.66,0.50359,0.175,0.50359,5.5511e-12,24151,1.9655,1597.3,24151,2038.7,0.50359,751.66,24151,0.50359,0.0049834,-0.032103,0.21715,0.0049834,-0.032103,0.21715,0,0,0,3.12e-11,-1.8722e-11,7.8202e-12,-1.9395e-07,-1.3334e-06,1.091e-05,3.12e-11,-1.8722e-11,7.8202e-12,3.12e-11,-1.8722e-11,7.8202e-12,12
1073,744.98,0.53843,0.175,0.53843,0,20387,1.8276,1595.8,20387,745.78,0.53843,744.98,20387,0.53843,0.054209,-0.01063,0.16092,0.054209,-0.01063,0.16092,0,0,0,-3.685e-11,-1.5104e-11,-1.3823e-11,1.8035e-06,-4.7062e-07,6.9452e-06,-3.685e-11,-1.5104e-11,-1.3823e-11,-3.685e-11,-1.5104e-11,-1.3823e-11,12
1074,726.56,0.18136,0.175,0.18136,2.7756e-12,5.8153e+05,3.2414,1584.3,5.8153e+05,9153.2,0.18136,726.56,5.8153e+05,0.18136,-0.0017448,-0.0021682,0.01233,-0.0017448,-0.0021682,0.01233,0,0,0,-4.5168e-11,2.6746e-11,-9.5336e-12,-2.0844e-06,-1.238e-06,1.5045e-05,-4.5168e-11,2.6746e-11,-9.5336e-12,-4.5168e-11,2.6746e-11,-9.5336e-12,12
1075,707.63,0.37296,0.175,0.37296,-2.7756e-12,75859,2.4828,1607.5,75859,3910.2,0.37296,707.63,75859,0.37296,-0.039225,0.0067895,0.093973,-0.039225,0.0067895,0.093973,0,0,0,-3.5631e-11,2.4204e-11,-1.0722e-11,-5.7553e-06,1.0741e-06,1.4945e-05,-3.5631e-11,2.4204e-11,-1.0722e-11,-3.5631e-11,2.4204e-11,-1.0722e-11,12
1076,686.15,0.43392,0.175,0.43392,0,40268,2.2414,1618.5,40268,1191.2,0.43392,686.15,40268,0.43392,-0.019011,0.050735,0.17929,-0.019011,0.050735,0.17929,0,0,0,-1.4178e-11,-3.3098e-11,7.389e-12,-1.9946e-06,2.582e-06,1.5292e-05,-1.4178e-11,-3.3098e-11,7.389e-12,-1.4178e-11,-3.3098e-11,7.389e-12,12
1077,654.54,0.34683,0.175,0.34683,0,1.0027e+05,2.5862,1616.3,1.0027e+05,2630.5,0.34683,654.54,1.0027e+05,0.34683,0.0061653,-0.013366,0.07134,0.0061653,-0.013366,0.07134,0,0,0,9.3295e-13,-4.0997e-11,6.7302e-12,1.0942e-06,-1.0851e-06,1.5064e-05,9.3293e-13,-4.0997e-11,6.7302e-12,9.3295e-13,-4.0997e-11,6.7302e-12,12
1078,620.09,0.45134,0.175,0.45134,-5.5511e-12,37382,2.1724,1611.4,37382,3603.2,0.45134,620.09,37382,0.45134,0.0084609,-0.035246,0.1633,0.0084609,-0.035246,0.1633,0,0,0,-1.4849e-11,1.8166e-11,-2.4985e-12,7.4954e-07,-1.3214e-06,1.2874e-05,-1.4849e-11,1.8166e-11,-2.4985e-12,-1.4849e-11,1.8166e-11,-2.4985e-12,12
1079,590.74,0.48617,0.175,0.48617,0,25747,2.0345,1612.6,25747,3743.8,0.48617,590.74,25747,0.48617,-0.003967,0.00027032,0.25942,-0.003967,0.00027032,0.25942,0,0,0,-7.7887e-12,4.5989e-11,-2.8578e-11,-1.7904e-07,-3.5015e-07,1.3843e-05,-7.7887e-12,4.5989e-11,-2.8578e-11,-7.7887e-12,4.5989e-11,-2.8578e-11,12
1080,590.28,0.6081,0.175,0.6081,0,11581,1.5517,1555.3,11581,2520.9,0.6081,590.28,11581,0.6081,-0.016919,-0.030291,0.40809,-0.016919,-0.030291,0.40809,0,0,0,-1.7142e-11,3.4519e-11,2.9034e-11,3.9348e-07,-1.6564e-07,9.8242e-06,-1.7142e-11,3.4519e-11,2.9034e-11,-1.7142e-11,3.4519e-11,2.9034e-11,12
1081,623.49,0.34683,0.175,0.34683,-2.7756e-12,96152,2.5862,1557.7,96152,-2636.2,0.34683,623.49,96152,0.34683,0.006678,-0.0026927,0.086762,0.006678,-0.0026927,0.086762,0,0,0,1.064e-11,-2.4585e-11,-1.1132e-11,1.7104e-06,-5.1385e-07,1.7262e-05,1.064e-11,-2.4585e-11,-1.1132e-11,1.064e-11,-2.4585e-11,-1.1132e-11,12
1082,654.73,0.35554,0.175,0.35554,-5.5511e-12,82729,2.5517,1547.9,82729,-1718.4,0.35554,654.73,82729,0.35554,0.021973,-0.0051373,0.10098,0.021973,-0.0051373,0.10098,0,0,0,5.0873e-13,-1.6326e-11,1.0579e-11,2.8506e-06,-2.8275e-07,1.7514e-05,5.0872e-13,-1.6326e-11,1.0579e-11,5.0873e-13,-1.6326e-11,1.0579e-11,12
1083,686.69,0.23361,0.175,0.23361,0,2.883e+05,3.0345,1536.8,2.883e+05,5711.2,0.23361,686.69,2.883e+05,0.23361,0.0021923,0.0013204,0.032419,0.0021923,0.0013204,0.032419,0,0,0,1.1359e-11,-6.7107e-13,2.9909e-12,1.3069e-06,7.8363e-07,1.9377e-05,1.1359e-11,-6.7108e-13,2.9909e-12,1.1359e-11,-6.7107e-13,2.9909e-12,12
